交易 #,種類,信號,日期/時間,價格 USDT,合約,獲利 USDT,獲利 %,累計獲利 USDT,累計獲利 %,最大交易獲利 USDT,最大交易獲利 %,最大交易虧損 USDT,最大交易虧損 %
270,多頭進場,Long,2023-08-08 16:45,29580.99,48874.45265,649052.73,0.04,126822023.01,0.51,660293.86,0.05,0,0
269,多頭出場,Close entry(s) order Long,2023-08-07 21:00,29154.91,46382.76628,1781098.23,0.13,126172970.28,1.43,1781562.05,0.13,3048739.23,0.23
269,多頭進場,Long,2023-08-07 20:15,29116.51,46382.76628,1781098.23,0.13,126172970.28,1.43,1781562.05,0.13,3048739.23,0.23
268,多頭出場,Trailing Stop,2023-08-07 19:15,29181.72,38811.84744,2238279.24,0.2,124391872.05,1.83,2249146.56,0.2,234423.56,0.02
268,多頭進場,Long,2023-08-07 19:15,29124.05,38811.84744,2238279.24,0.2,124391872.05,1.83,2249146.56,0.2,234423.56,0.02
267,多頭出場,Close entry(s) order Long,2023-08-07 06:30,29145.45,109047.78539,-5710832.52,-0.18,122153592.81,-4.46,0,0,7710768.90,0.24
267,多頭進場,Long,2023-08-07 05:30,29197.82,109047.78539,-5710832.52,-0.18,122153592.81,-4.46,0,0,7710768.90,0.24
266,多頭出場,Trailing Stop,2023-08-07 02:30,29204.88,92653.00225,2624859.55,0.1,127864425.33,2.09,2635977.91,0.1,0,0
266,多頭進場,Long,2023-08-07 02:30,29176.55,92653.00225,2624859.55,0.1,127864425.33,2.09,2635977.91,0.1,0,0
265,多頭出場,Trailing Stop,2023-08-06 22:00,29199.94,160301.03419,10284914.35,0.22,125239565.78,8.94,10294532.42,0.22,1603.01,0
265,多頭進場,Long,2023-08-06 22:00,29135.78,160301.03419,10284914.35,0.22,125239565.78,8.94,10294532.42,0.22,1603.01,0
264,空頭出場,Trailing Stop,2023-08-06 10:30,29074.05,205668.39778,401053.38,0.01,114954651.42,0.35,411336.80,0.01,0,0
264,空頭進場,Short,2023-08-06 10:30,29076.00,205668.39778,401053.38,0.01,114954651.42,0.35,411336.80,0.01,0,0
263,空頭出場,Trailing Stop,2023-08-06 07:45,29056.05,249407.70851,745729.05,0.01,114553598.05,0.65,755705.36,0.01,0,0
263,空頭進場,Short,2023-08-06 07:45,29059.04,249407.70851,745729.05,0.01,114553598.05,0.65,755705.36,0.01,0,0
262,空頭出場,Trailing Stop,2023-08-03 23:15,29173.37,61536.84358,2668237.54,0.15,113807869.00,2.4,2678083.43,0.15,263993.06,0.01
262,空頭進場,Short,2023-08-03 23:15,29216.73,61536.84358,2668237.54,0.15,113807869.00,2.4,2678083.43,0.15,263993.06,0.01
261,空頭出場,Trailing Stop,2023-08-03 19:15,29180.40,50716.16463,472167.49,0.03,111139631.46,0.43,481803.56,0.03,0,0
261,空頭進場,Short,2023-08-03 19:15,29189.71,50716.16463,472167.49,0.03,111139631.46,0.43,481803.56,0.03,0,0
260,多頭出場,Trailing Stop,2023-08-03 18:15,29368.67,51395.16628,634216.35,0.04,110667463.97,0.58,643981.43,0.04,0,0
260,多頭進場,Long,2023-08-03 18:15,29356.33,51395.16628,634216.35,0.04,110667463.97,0.58,643981.43,0.04,0,0
259,多頭出場,Trailing Stop,2023-08-03 16:00,29433.14,49849.63582,2021901.23,0.14,110033247.62,1.87,2031372.66,0.14,0,0
259,多頭進場,Long,2023-08-03 16:00,29392.58,49849.63582,2021901.23,0.14,110033247.62,1.87,2031372.66,0.14,0,0
258,多頭出場,Trailing Stop,2023-08-01 20:00,29334.77,39743.1976,2495077.95,0.21,108011346.39,2.36,2504218.88,0.22,1613176.39,0.14
258,多頭進場,Long,2023-08-01 20:00,29271.99,39743.1976,2495077.95,0.21,108011346.39,2.36,2504218.88,0.22,1613176.39,0.14
257,多頭出場,Trailing Stop,2023-07-31 01:45,29529.82,51148.06348,2081214.70,0.14,105516268.44,2.01,2090421.35,0.14,0,0
257,多頭進場,Long,2023-07-31 01:45,29489.13,51148.06348,2081214.70,0.14,105516268.44,2.01,2090421.35,0.14,0,0
256,空頭出場,Trailing Stop,2023-07-30 21:00,29033.36,64680.60199,10925847.29,0.58,103435053.74,11.8,10933608.96,0.58,0,0
256,空頭進場,Short,2023-07-30 21:00,29202.28,64680.60199,10925847.29,0.58,103435053.74,11.8,10933608.96,0.58,0,0
255,多頭出場,Trailing Stop,2023-07-30 17:15,29399.23,63626.62262,78260.75,0,92509206.45,0.08,86532.21,0,0,0
255,多頭進場,Long,2023-07-30 17:15,29398.00,63626.62262,78260.75,0,92509206.45,0.08,86532.21,0,0,0
254,多頭出場,Trailing Stop,2023-07-30 16:30,29445.40,87885.41708,1673338.34,0.06,92430945.70,1.84,1681248.03,0.07,0,0
254,多頭進場,Long,2023-07-30 16:30,29426.36,87885.41708,1673338.34,0.06,92430945.70,1.84,1681248.03,0.07,0,0
253,多頭出場,Trailing Stop,2023-07-30 16:00,29448.93,98183.87036,5607280.84,0.19,90757607.36,6.58,5614153.71,0.19,981.84,0
253,多頭進場,Long,2023-07-30 16:00,29391.82,98183.87036,5607280.84,0.19,90757607.36,6.58,5614153.71,0.19,981.84,0
252,空頭出場,Long,2023-07-30 16:00,29391.82,183004.50296,-19014167.86,-0.35,85150326.53,-18.24,1830.05,0,25086257.27,0.47
252,空頭進場,Short,2023-07-30 15:00,29287.92,183004.50296,-19014167.86,-0.35,85150326.53,-18.24,1830.05,0,25086257.27,0.47
251,多頭出場,Trailing Stop,2023-07-28 15:30,29517.86,63554.4271,4948983.24,0.26,104164494.38,4.98,4957880.86,0.26,1270453.00,0.07
251,多頭進場,Long,2023-07-28 15:30,29439.99,63554.4271,4948983.24,0.26,104164494.38,4.98,4957880.86,0.26,1270453.00,0.07
250,多頭出場,Trailing Stop,2023-07-26 21:15,29549.73,32023.226,3193356.10,0.34,99215511.15,3.32,3202002.37,0.34,320552.49,0.03
250,多頭進場,Long,2023-07-26 21:15,29450.01,32023.226,3193356.10,0.34,99215511.15,3.32,3202002.37,0.34,320552.49,0.03
249,空頭出場,Trailing Stop,2023-07-26 07:45,29187.77,64147.44194,1398414.23,0.07,96022155.05,1.48,1406753.40,0.08,1150163.63,0.06
249,空頭進場,Short,2023-07-26 07:45,29209.57,64147.44194,1398414.23,0.07,96022155.05,1.48,1406753.40,0.08,1150163.63,0.06
248,多頭出場,Trailing Stop,2023-07-23 19:30,30173.04,57551.95027,3158451.03,0.18,94623740.81,3.45,3166508.30,0.18,575.52,0
248,多頭進場,Long,2023-07-23 19:30,30118.16,57551.95027,3158451.03,0.18,94623740.81,3.45,3166508.30,0.18,575.52,0
247,多頭出場,Trailing Stop,2023-07-23 06:00,29935.59,81708.01663,2480655.38,0.1,91465289.78,2.78,2488009.11,0.1,589931.88,0.02
247,多頭進場,Long,2023-07-23 06:00,29905.23,81708.01663,2480655.38,0.1,91465289.78,2.78,2488009.11,0.1,589931.88,0.02
246,空頭出場,Trailing Stop,2023-07-22 04:15,29896.09,83206.75165,710585.66,0.03,88984634.40,0.8,718074.27,0.03,0,0
246,空頭進場,Short,2023-07-22 04:15,29904.63,83206.75165,710585.66,0.03,88984634.40,0.8,718074.27,0.03,0,0
245,空頭出場,Trailing Stop,2023-07-21 20:15,29773.40,37866.4756,1156820.83,0.1,88274048.74,1.33,1164394.12,0.1,0,0
245,空頭進場,Short,2023-07-21 20:15,29803.95,37866.4756,1156820.83,0.1,88274048.74,1.33,1164394.12,0.1,0,0
244,多頭出場,Trailing Stop,2023-07-20 08:30,30219.98,39597.22839,431213.82,0.04,87117227.91,0.5,438737.29,0.04,0,0
244,多頭進場,Long,2023-07-20 08:30,30209.09,39597.22839,431213.82,0.04,87117227.91,0.5,438737.29,0.04,0,0
243,多頭出場,Trailing Stop,2023-07-20 06:45,30169.85,49132.03961,1221422.50,0.08,86686014.09,1.43,1228792.31,0.08,0,0
243,多頭進場,Long,2023-07-20 06:45,30144.99,49132.03961,1221422.50,0.08,86686014.09,1.43,1228792.31,0.08,0,0
242,空頭出場,Trailing Stop,2023-07-19 22:15,29851.29,37769.32442,2390798.24,0.21,85464591.59,2.87,2397974.41,0.21,577492.97,0.05
242,空頭進場,Short,2023-07-19 22:15,29914.59,37769.32442,2390798.24,0.21,85464591.59,2.87,2397974.41,0.21,577492.97,0.05
241,空頭出場,Trailing Stop,2023-07-19 15:15,29850.25,29264.04524,1271522.77,0.15,83073793.35,1.55,1278838.78,0.15,1242258.72,0.14
241,空頭進場,Short,2023-07-19 15:15,29893.70,29264.04524,1271522.77,0.15,83073793.35,1.55,1278838.78,0.15,1242258.72,0.14
240,空頭出場,Trailing Stop,2023-07-17 18:45,30003.27,26591.7706,1895461.41,0.24,81802270.59,2.37,1902641.19,0.24,596985.25,0.07
240,空頭進場,Short,2023-07-17 18:45,30074.55,26591.7706,1895461.41,0.24,81802270.59,2.37,1902641.19,0.24,596985.25,0.07
239,空頭出場,Trailing Stop,2023-07-17 18:15,29920.22,30145.5765,3333497.85,0.37,79906809.18,4.35,3340129.88,0.37,3006418.34,0.33
239,空頭進場,Short,2023-07-17 18:15,30030.80,30145.5765,3333497.85,0.37,79906809.18,4.35,3340129.88,0.37,3006418.34,0.33
238,空頭出場,Trailing Stop,2023-07-17 18:00,30030.54,30312.42727,2227054.03,0.24,76573311.33,2.99,2233419.64,0.24,1583521.20,0.17
238,空頭進場,Short,2023-07-17 17:45,30104.01,30312.42727,2227054.03,0.24,76573311.33,2.99,2233419.64,0.24,1583521.20,0.17
237,空頭出場,Trailing Stop,2023-07-17 13:15,30032.20,31630.89771,1889946.14,0.2,74346257.30,2.6,1896272.32,0.2,862574.58,0.09
237,空頭進場,Short,2023-07-17 13:15,30091.95,31630.89771,1889946.14,0.2,74346257.30,2.6,1896272.32,0.2,862574.58,0.09
236,空頭出場,Trailing Stop,2023-07-17 08:45,30263.39,75559.42269,367218.79,0.02,72456311.16,0.51,373263.55,0.02,0,0
236,空頭進場,Short,2023-07-17 08:45,30268.25,75559.42269,367218.79,0.02,72456311.16,0.51,373263.55,0.02,0,0
235,空頭出場,Trailing Stop,2023-07-17 00:30,30123.08,46757.31463,4026739.94,0.29,72089092.37,5.91,4032818.39,0.29,2017578.13,0.14
235,空頭進場,Short,2023-07-17 00:30,30209.20,46757.31463,4026739.94,0.29,72089092.37,5.91,4032818.39,0.29,2017578.13,0.14
234,多頭出場,Trailing Stop,2023-07-16 16:00,30427.99,50045.18856,1300674.45,0.09,68062352.43,1.95,1306679.87,0.09,752179.18,0.05
234,多頭進場,Long,2023-07-16 16:00,30402.00,50045.18856,1300674.45,0.09,68062352.43,1.95,1306679.87,0.09,752179.18,0.05
233,多頭出場,Trailing Stop,2023-07-16 15:30,30436.76,57122.72186,1871340.37,0.11,66761677.98,2.88,1877052.64,0.11,0,0
233,多頭進場,Long,2023-07-16 15:30,30404.00,57122.72186,1871340.37,0.11,66761677.98,2.88,1877052.64,0.11,0,0
232,空頭出場,Trailing Stop,2023-07-16 05:30,30150.16,35941.90431,774907.46,0.07,64890337.61,1.21,780658.16,0.07,291848.26,0.03
232,空頭進場,Short,2023-07-16 05:30,30171.72,35941.90431,774907.46,0.07,64890337.61,1.21,780658.16,0.07,291848.26,0.03
231,空頭出場,Trailing Stop,2023-07-16 02:45,30260.08,78501.89569,1244255.05,0.05,64115430.15,1.98,1249750.18,0.05,105192.54,0
231,空頭進場,Short,2023-07-16 02:45,30275.93,78501.89569,1244255.05,0.05,64115430.15,1.98,1249750.18,0.05,105192.54,0
230,多頭出場,Trailing Stop,2023-07-13 18:45,31199.56,12617.70106,867719.30,0.22,62871175.11,1.4,873271.09,0.22,809425.52,0.21
230,多頭進場,Long,2023-07-13 18:45,31130.79,12617.70106,867719.30,0.22,62871175.11,1.4,873271.09,0.22,809425.52,0.21
229,多頭出場,Trailing Stop,2023-07-13 16:30,30999.73,19211.52426,3510521.83,0.59,62003455.81,5.99,3515708.94,0.59,1262965.60,0.21
229,多頭進場,Long,2023-07-13 16:30,30817.00,19211.52426,3510521.83,0.59,62003455.81,5.99,3515708.94,0.59,1262965.60,0.21
228,空頭出場,Trailing Stop,2023-07-12 16:45,30472.37,13910.49944,913641.60,0.22,58492933.98,1.58,918788.49,0.22,820719.47,0.19
228,空頭進場,Short,2023-07-12 16:45,30538.05,13910.49944,913641.60,0.22,58492933.98,1.58,918788.49,0.22,820719.47,0.19
227,多頭出場,Trailing Stop,2023-07-12 13:30,30983.10,29743.71912,5505264.97,0.6,57579292.37,10.55,5509726.53,0.6,3185849.75,0.35
227,多頭進場,Long,2023-07-12 13:30,30798.01,29743.71912,5505264.97,0.6,57579292.37,10.55,5509726.53,0.6,3185849.75,0.35
226,多頭出場,Trailing Stop,2023-07-12 07:30,30788.72,30095.21958,1427416.26,0.15,52074027.40,2.81,1431930.55,0.15,1226681.15,0.13
226,多頭進場,Long,2023-07-12 07:30,30741.29,30095.21958,1427416.26,0.15,52074027.40,2.81,1431930.55,0.15,1226681.15,0.13
225,空頭出場,Trailing Stop,2023-07-10 10:45,30140.18,25161.50928,75736.14,0.01,50646611.14,0.15,80265.21,0.01,0,0
225,空頭進場,Short,2023-07-10 10:45,30143.19,25161.50928,75736.14,0.01,50646611.14,0.15,80265.21,0.01,0,0
224,空頭出場,Trailing Stop,2023-07-10 05:45,30110.14,28528.63059,423364.88,0.05,50570874.99,0.84,427644.17,0.05,411382.85,0.05
224,空頭進場,Short,2023-07-10 05:45,30124.98,28528.63059,423364.88,0.05,50570874.99,0.84,427644.17,0.05,411382.85,0.05
223,多頭出場,Trailing Stop,2023-07-09 02:00,30402.32,35179.97182,2333135.73,0.22,50147510.12,4.87,2337357.33,0.22,0,0
223,多頭進場,Long,2023-07-09 02:00,30336.00,35179.97182,2333135.73,0.22,50147510.12,4.87,2337357.33,0.22,0,0
222,多頭出場,Trailing Stop,2023-07-06 08:15,30799.39,24499.4382,1392793.06,0.18,47814374.39,2.99,1396957.97,0.19,506648.38,0.07
222,多頭進場,Long,2023-07-06 08:15,30742.54,24499.4382,1392793.06,0.18,47814374.39,2.99,1396957.97,0.19,506648.38,0.07
221,多頭出場,Trailing Stop,2023-07-04 02:45,31301.77,17328.50559,459898.54,0.08,46421581.32,1,463884.09,0.09,0,0
221,多頭進場,Long,2023-07-04 02:45,31275.23,17328.50559,459898.54,0.08,46421581.32,1,463884.09,0.09,0,0
220,多頭出場,Trailing Stop,2023-07-03 16:15,30940.89,20305.03631,724686.75,0.12,45961682.79,1.6,728747.75,0.12,0,0
220,多頭進場,Long,2023-07-03 16:15,30905.20,20305.03631,724686.75,0.12,45961682.79,1.6,728747.75,0.12,0,0
219,多頭出場,Trailing Stop,2023-07-02 23:15,30790.85,23929.88563,5033890.74,0.69,45236996.04,12.49,5037480.22,0.69,78968.62,0.01
219,多頭進場,Long,2023-07-02 23:15,30580.49,23929.88563,5033890.74,0.69,45236996.04,12.49,5037480.22,0.69,78968.62,0.01
218,多頭出場,Trailing Stop,2023-07-02 17:15,30692.91,14372.20055,2025186.78,0.46,40203105.30,5.29,2028492.39,0.46,304115.76,0.07
218,多頭進場,Long,2023-07-02 17:15,30552.00,14372.20055,2025186.78,0.46,40203105.30,5.29,2028492.39,0.46,304115.76,0.07
217,多頭出場,Close entry(s) order Long,2023-07-02 01:45,30586.01,37625.80062,-2406546.21,-0.21,38177918.52,-5.92,376.26,0,3581599.96,0.31
217,多頭進場,Long,2023-07-02 01:30,30649.97,37625.80062,-2406546.21,-0.21,38177918.52,-5.92,376.26,0,3581599.96,0.31
216,空頭出場,Trailing Stop,2023-06-30 15:45,30000.78,4719.89282,370417.19,0.26,40584464.73,0.92,374004.31,0.26,0,0
216,空頭進場,Short,2023-06-30 15:45,30079.26,4719.89282,370417.19,0.26,40584464.73,0.92,374004.31,0.26,0,0
215,空頭出場,Trailing Stop,2023-06-30 14:45,29500.62,5175.05231,4207317.53,2.68,40214047.54,11.65,4210526.06,2.68,51.75,0
215,空頭進場,Short,2023-06-30 14:45,30313.62,5175.05231,4207317.53,2.68,40214047.54,11.65,4210526.06,2.68,51.75,0
214,多頭出場,Trailing Stop,2023-06-30 05:45,31281.62,8294.60034,969721.73,0.38,36006730.01,2.76,972873.67,0.38,0,0
214,多頭進場,Long,2023-06-30 05:45,31164.71,8294.60034,969721.73,0.38,36006730.01,2.76,972873.67,0.38,0,0
213,多頭出場,Trailing Stop,2023-06-30 04:30,30883.41,11197.71081,1332639.56,0.39,35037008.28,3.94,1335662.95,0.39,62147.29,0.02
213,多頭進場,Long,2023-06-30 04:30,30764.40,11197.71081,1332639.56,0.39,35037008.28,3.94,1335662.95,0.39,62147.29,0.02
212,多頭出場,Trailing Stop,2023-06-29 08:15,30421.32,18851.8771,278065.19,0.05,33704368.72,0.83,281081.49,0.05,0,0
212,多頭進場,Long,2023-06-29 08:15,30406.57,18851.8771,278065.19,0.05,33704368.72,0.83,281081.49,0.05,0,0
211,多頭出場,Trailing Stop,2023-06-27 15:30,30898.60,7439.77001,376452.36,0.16,33426303.53,1.14,379428.27,0.17,0,0
211,多頭進場,Long,2023-06-27 15:30,30848.00,7439.77001,376452.36,0.16,33426303.53,1.14,379428.27,0.17,0,0
210,多頭出場,Trailing Stop,2023-06-27 11:15,30701.30,12823.54813,657848.02,0.17,33049851.17,2.02,660669.20,0.17,0,0
210,多頭進場,Long,2023-06-27 11:15,30650.00,12823.54813,657848.02,0.17,33049851.17,2.02,660669.20,0.17,0,0
209,空頭出場,Trailing Stop,2023-06-26 17:30,30200.74,7932.74274,739807.59,0.31,32392003.15,2.33,742187.41,0.31,1327703.15,0.55
209,空頭進場,Short,2023-06-26 15:45,30294.00,7932.74274,739807.59,0.31,32392003.15,2.33,742187.41,0.31,1327703.15,0.55
208,多頭出場,Trailing Stop,2023-06-26 15:00,30665.72,10006.65458,265976.88,0.09,31652195.56,0.84,268778.74,0.09,0,0
208,多頭進場,Long,2023-06-26 15:00,30639.14,10006.65458,265976.88,0.09,31652195.56,0.84,268778.74,0.09,0,0
207,多頭出場,Trailing Stop,2023-06-25 07:30,30959.72,9773.37793,153539.77,0.05,31386218.69,0.49,156276.31,0.05,0,0
207,多頭進場,Long,2023-06-25 07:30,30944.01,9773.37793,153539.77,0.05,31386218.69,0.49,156276.31,0.05,0,0
