交易 #,種類,信號,日期/時間,價格 USDT,合約,獲利 USDT,獲利 %,累計獲利 USDT,累計獲利 %,最大交易獲利 USDT,最大交易獲利 %,最大交易虧損 USDT,最大交易虧損 %
119,多頭出場,Trailing Stop,2023-04-04 12:15,28416.43,846.05049,70171.43,0.29,2747539.17,2.53,70332.18,0.29,0,0
119,多頭進場,Long,2023-04-04 12:15,28333.49,846.05049,70171.43,0.29,2747539.17,2.53,70332.18,0.29,0,0
118,多頭出場,Trailing Stop,2023-04-03 09:30,28449.80,782.55944,52861.89,0.24,2677367.74,1.94,53018.40,0.24,0,0
118,多頭進場,Long,2023-04-03 09:30,28382.25,782.55944,52861.89,0.24,2677367.74,1.94,53018.40,0.24,0,0
117,空頭出場,Trailing Stop,2023-03-30 16:45,28169.71,790.5883,74030.69,0.33,2624505.85,2.79,74196.71,0.33,181779.97,0.81
117,空頭進場,Short,2023-03-30 15:15,28263.35,790.5883,74030.69,0.33,2624505.85,2.79,74196.71,0.33,181779.97,0.81
116,空頭出場,Trailing Stop,2023-03-30 04:15,28326.74,394.75209,24545.68,0.22,2550475.16,0.93,24699.64,0.22,0,0
116,空頭進場,Short,2023-03-30 04:15,28388.92,394.75209,24545.68,0.22,2550475.16,0.93,24699.64,0.22,0,0
115,多頭出場,Trailing Stop,2023-03-30 03:30,29184.44,595.74246,217553.23,1.27,2525929.48,9.03,217696.21,1.27,9091.03,0.05
115,多頭進場,Long,2023-03-30 03:30,28819.26,595.74246,217553.23,1.27,2525929.48,9.03,217696.21,1.27,9091.03,0.05
114,多頭出場,Trailing Stop,2023-03-23 15:45,28668.90,379.63796,58912.22,0.54,2308376.25,2.51,59052.68,0.55,3.80,0
114,多頭進場,Long,2023-03-23 15:45,28513.72,379.63796,58912.22,0.54,2308376.25,2.51,59052.68,0.55,3.80,0
113,空頭出場,Trailing Stop,2023-03-22 19:00,27120.47,264.3974,239948.57,3.24,2249464.03,11.37,240072.84,3.24,0,0
113,空頭進場,Short,2023-03-22 19:00,28028.00,264.3974,239948.57,3.24,2249464.03,11.37,240072.84,3.24,0,0
112,多頭出場,Trailing Stop,2023-03-21 16:45,28438.24,388.29356,39982.59,0.36,2009515.46,1.93,40102.96,0.36,29222.97,0.27
112,多頭進場,Long,2023-03-21 16:45,28335.27,388.29356,39982.59,0.36,2009515.46,1.93,40102.96,0.36,29222.97,0.27
111,多頭出場,Trailing Stop,2023-03-20 07:45,28267.64,331.54812,39288.45,0.42,1969532.87,1.94,39407.81,0.42,19388.93,0.21
111,多頭進場,Long,2023-03-20 07:45,28149.14,331.54812,39288.45,0.42,1969532.87,1.94,39407.81,0.42,19388.93,0.21
110,多頭出場,Trailing Stop,2023-03-14 12:45,26024.58,264.69223,149871.39,2.22,1930244.42,7.97,149982.56,2.23,37853.64,0.56
110,多頭進場,Long,2023-03-14 12:45,25458.37,264.69223,149871.39,2.22,1930244.42,7.97,149982.56,2.23,37853.64,0.56
109,多頭出場,Trailing Stop,2023-03-13 14:00,22999.67,304.29566,158242.87,2.31,1780373.03,9.19,158343.29,2.31,24234.11,0.35
109,多頭進場,Long,2023-03-13 14:00,22479.64,304.29566,158242.87,2.31,1780373.03,9.19,158343.29,2.31,24234.11,0.35
108,多頭出場,Trailing Stop,2023-03-13 13:30,22499.59,325.6102,20311.56,0.28,1622130.16,1.19,20412.50,0.28,0,0
108,多頭進場,Long,2023-03-13 13:30,22437.21,325.6102,20311.56,0.28,1622130.16,1.19,20412.50,0.28,0,0
107,多頭出場,Trailing Stop,2023-03-12 20:45,21361.25,304.7815,46662.05,0.72,1601818.59,2.82,46759.58,0.72,35607.62,0.55
107,多頭進場,Long,2023-03-12 20:45,21208.15,304.7815,46662.05,0.72,1601818.59,2.82,46759.58,0.72,35607.62,0.55
106,多頭出場,Trailing Stop,2023-03-12 18:30,21331.55,427.01944,189417.28,2.12,1555156.54,12.92,189502.69,2.12,15774.10,0.18
106,多頭進場,Long,2023-03-12 18:30,20887.97,427.01944,189417.28,2.12,1555156.54,12.92,189502.69,2.12,15774.10,0.18
105,多頭出場,Trailing Stop,2023-03-12 17:45,20857.47,519.78224,98805.41,0.92,1365739.26,7.23,98883.37,0.92,4184.25,0.04
105,多頭進場,Long,2023-03-12 17:45,20667.38,519.78224,98805.41,0.92,1365739.26,7.23,98883.37,0.92,4184.25,0.04
104,空頭出場,Trailing Stop,2023-03-06 19:30,22366.24,775.02352,29551.65,0.17,1266933.86,2.21,29629.15,0.17,1340.79,0.01
104,空頭進場,Short,2023-03-06 19:30,22404.37,775.02352,29551.65,0.17,1266933.86,2.21,29629.15,0.17,1340.79,0.01
103,多頭出場,Trailing Stop,2023-03-06 16:00,22586.89,865.54651,28095.64,0.14,1237382.21,2.15,28173.54,0.14,0,0
103,多頭進場,Long,2023-03-06 16:00,22554.43,865.54651,28095.64,0.14,1237382.21,2.15,28173.54,0.14,0,0
102,空頭出場,Trailing Stop,2023-03-05 21:45,22355.61,840.62578,4951.29,0.03,1209286.57,0.38,5026.94,0.03,0,0
102,空頭進場,Short,2023-03-05 21:45,22361.50,840.62578,4951.29,0.03,1209286.57,0.38,5026.94,0.03,0,0
101,空頭出場,Trailing Stop,2023-03-05 02:45,22301.60,455.04213,14606.85,0.14,1204335.28,1.13,14684.21,0.14,0,0
101,空頭進場,Short,2023-03-05 02:45,22333.70,455.04213,14606.85,0.14,1204335.28,1.13,14684.21,0.14,0,0
100,多頭出場,Trailing Stop,2023-03-05 01:30,22645.04,595.89372,52724.68,0.39,1189728.43,4.26,52796.18,0.39,1179.87,0.01
100,多頭進場,Long,2023-03-05 01:30,22556.56,595.89372,52724.68,0.39,1189728.43,4.26,52796.18,0.39,1179.87,0.01
99,多頭出場,Trailing Stop,2023-03-01 05:00,23821.37,381.41048,10256.13,0.11,1137003.75,0.84,10328.60,0.11,0,0
99,多頭進場,Long,2023-03-01 05:00,23794.48,381.41048,10256.13,0.11,1137003.75,0.84,10328.60,0.11,0,0
98,空頭出場,Trailing Stop,2023-02-27 16:15,23242.36,287.76454,20842.79,0.31,1126747.63,1.73,20914.73,0.31,11884.68,0.18
98,空頭進場,Short,2023-02-27 16:15,23314.79,287.76454,20842.79,0.31,1126747.63,1.73,20914.73,0.31,11884.68,0.18
97,多頭出場,Trailing Stop,2023-02-27 13:45,23777.86,524.73672,19252.59,0.15,1105904.84,1.62,19320.81,0.16,0,0
97,多頭進場,Long,2023-02-27 13:45,23741.17,524.73672,19252.59,0.15,1105904.84,1.62,19320.81,0.16,0,0
96,多頭出場,Trailing Stop,2023-02-26 18:45,23539.81,508.1386,52231.57,0.44,1086652.25,4.6,52297.62,0.44,11189.21,0.09
96,多頭進場,Long,2023-02-26 18:45,23437.02,508.1386,52231.57,0.44,1086652.25,4.6,52297.62,0.44,11189.21,0.09
95,空頭出場,Trailing Stop,2023-02-23 14:45,23938.15,220.36619,1009.28,0.02,1034420.68,0.09,1075.39,0.02,0,0
95,空頭進場,Short,2023-02-23 14:45,23942.73,220.36619,1009.28,0.02,1034420.68,0.09,1075.39,0.02,0,0
94,空頭出場,Trailing Stop,2023-02-23 11:30,23660.19,333.84649,67860.98,0.85,1033411.41,6.37,67924.41,0.85,24881.58,0.31
94,空頭進場,Short,2023-02-23 11:30,23863.46,333.84649,67860.98,0.85,1033411.41,6.37,67924.41,0.85,24881.58,0.31
93,多頭出場,Trailing Stop,2023-02-23 02:45,24593.80,303.45294,16331.84,0.22,965550.43,1.56,16392.53,0.22,12132.05,0.16
93,多頭進場,Long,2023-02-23 02:45,24539.98,303.45294,16331.84,0.22,965550.43,1.56,16392.53,0.22,12132.05,0.16
92,空頭出場,Trailing Stop,2023-02-21 08:45,24627.63,299.76858,55601.08,0.75,949218.59,5.6,55658.03,0.75,464.64,0.01
92,空頭進場,Short,2023-02-21 08:45,24813.11,299.76858,55601.08,0.75,949218.59,5.6,55658.03,0.75,464.64,0.01
91,多頭出場,Trailing Stop,2023-02-20 15:00,25099.74,218.12062,28298.97,0.52,893617.52,2.93,28355.68,0.52,22684.54,0.42
91,多頭進場,Long,2023-02-20 15:00,24970.00,218.12062,28298.97,0.52,893617.52,2.93,28355.68,0.52,22684.54,0.42
90,多頭出場,Trailing Stop,2023-02-20 10:45,24959.76,234.96051,15436.91,0.26,865318.55,1.63,15493.30,0.26,7105.21,0.12
90,多頭進場,Long,2023-02-20 10:45,24894.06,234.96051,15436.91,0.26,865318.55,1.63,15493.30,0.26,7105.21,0.12
89,多頭出場,Trailing Stop,2023-02-20 10:00,24983.50,257.75549,26017.84,0.41,849881.64,2.82,26071.97,0.41,0,0
89,多頭進場,Long,2023-02-20 10:00,24882.56,257.75549,26017.84,0.41,849881.64,2.82,26071.97,0.41,0,0
88,多頭出場,Trailing Stop,2023-02-19 16:15,25191.82,298.00194,10745.95,0.14,823863.80,1.18,10799.59,0.14,0,0
88,多頭進場,Long,2023-02-19 16:15,25155.76,298.00194,10745.95,0.14,823863.80,1.18,10799.59,0.14,0,0
87,多頭出場,Trailing Stop,2023-02-17 20:15,25020.76,151.44477,9959.01,0.26,813117.85,1.1,10012.01,0.26,0,0
87,多頭進場,Long,2023-02-17 20:15,24955.00,151.44477,9959.01,0.26,813117.85,1.1,10012.01,0.26,0,0
86,空頭出場,Trailing Stop,2023-02-16 20:30,24457.13,185.78994,2786.85,0.06,803158.85,0.31,2840.73,0.06,0,0
86,空頭進場,Short,2023-02-16 20:30,24472.13,185.78994,2786.85,0.06,803158.85,0.31,2840.73,0.06,0,0
85,多頭出場,Trailing Stop,2023-02-16 15:45,25090.78,217.05558,69499.03,1.29,800372.00,8.36,69546.78,1.29,909.46,0.02
85,多頭進場,Long,2023-02-16 15:45,24770.59,217.05558,69499.03,1.29,800372.00,8.36,69546.78,1.29,909.46,0.02
84,多頭出場,Trailing Stop,2023-02-15 11:45,22489.66,446.55754,15129.37,0.15,730872.97,1.85,15174.03,0.15,0,0
84,多頭進場,Long,2023-02-15 11:45,22455.78,446.55754,15129.37,0.15,730872.97,1.85,15174.03,0.15,0,0
83,多頭出場,Trailing Stop,2023-02-14 15:00,22318.85,208.28358,14883.94,0.32,715743.60,1.86,14931.85,0.32,0,0
83,多頭進場,Long,2023-02-14 15:00,22247.39,208.28358,14883.94,0.32,715743.60,1.86,14931.85,0.32,0,0
82,空頭出場,Trailing Stop,2023-02-14 14:15,21600.14,318.65191,14230.99,0.21,700859.66,1.81,14275.61,0.21,0,0
82,空頭進場,Short,2023-02-14 14:15,21644.80,318.65191,14230.99,0.21,700859.66,1.81,14275.61,0.21,0,0
81,空頭出場,Trailing Stop,2023-02-12 21:45,21703.39,419.1799,39750.83,0.44,686628.66,5.32,39792.75,0.44,15119.82,0.17
81,空頭進場,Short,2023-02-12 21:45,21798.22,419.1799,39750.83,0.44,686628.66,5.32,39792.75,0.44,15119.82,0.17
80,多頭出場,Trailing Stop,2023-02-12 16:45,22062.89,381.47954,7335.85,0.09,646877.83,0.99,7377.81,0.09,0,0
80,多頭進場,Long,2023-02-12 16:45,22043.66,381.47954,7335.85,0.09,646877.83,0.99,7377.81,0.09,0,0
79,多頭出場,Trailing Stop,2023-02-12 14:45,21954.28,515.12878,4090.12,0.04,639541.98,0.56,4131.33,0.04,0,0
79,多頭進場,Long,2023-02-12 14:45,21946.34,515.12878,4090.12,0.04,639541.98,0.56,4131.33,0.04,0,0
78,空頭出場,Trailing Stop,2023-02-07 18:30,22769.27,191.22164,4658.16,0.11,635451.86,0.64,4700.23,0.11,0,0
78,空頭進場,Short,2023-02-07 18:30,22793.63,191.22164,4658.16,0.11,635451.86,0.64,4700.23,0.11,0,0
77,多頭出場,Trailing Stop,2023-02-07 18:00,23350.09,252.79651,16980.34,0.29,630793.70,2.38,17020.79,0.29,0,0
77,多頭進場,Long,2023-02-07 18:00,23282.92,252.79651,16980.34,0.29,630793.70,2.38,17020.79,0.29,0,0
76,空頭出場,Trailing Stop,2023-02-02 21:15,23723.06,193.83064,10554.08,0.23,613813.36,1.5,10594.78,0.23,3380.41,0.07
76,空頭進場,Short,2023-02-02 21:15,23777.51,193.83064,10554.08,0.23,613813.36,1.5,10594.78,0.23,3380.41,0.07
75,空頭出場,Trailing Stop,2023-02-02 14:45,23525.13,283.71563,68157.01,1.01,603259.28,10.73,68193.89,1.01,23205.10,0.34
75,空頭進場,Short,2023-02-02 14:45,23765.36,283.71563,68157.01,1.01,603259.28,10.73,68193.89,1.01,23205.10,0.34
74,多頭出場,Trailing Stop,2023-02-01 19:45,23494.54,151.90992,34817.75,0.99,535102.27,5.8,34852.69,0.99,16729.84,0.47
74,多頭進場,Long,2023-02-01 19:45,23265.34,151.90992,34817.75,0.99,535102.27,5.8,34852.69,0.99,16729.84,0.47
73,多頭出場,Trailing Stop,2023-01-29 13:00,23665.84,205.32147,38524.47,0.8,500284.52,6.86,38557.32,0.8,4163.92,0.09
73,多頭進場,Long,2023-01-29 13:00,23478.21,205.32147,38524.47,0.8,500284.52,6.86,38557.32,0.8,4163.92,0.09
72,多頭出場,Trailing Stop,2023-01-29 10:15,23499.88,248.34035,24752.08,0.43,461760.05,4.61,24781.88,0.43,4259.04,0.07
72,多頭進場,Long,2023-01-29 10:15,23400.21,248.34035,24752.08,0.43,461760.05,4.61,24781.88,0.43,4259.04,0.07
71,多頭出場,Trailing Stop,2023-01-29 01:30,23451.25,234.51797,15194.42,0.28,437007.97,2.91,15224.91,0.28,0,0
71,多頭進場,Long,2023-01-29 01:30,23386.46,234.51797,15194.42,0.28,437007.97,2.91,15224.91,0.28,0,0
70,空頭出場,Trailing Stop,2023-01-27 16:00,22924.19,164.54288,1317.99,0.03,421813.55,0.25,1347.61,0.04,0,0
70,空頭進場,Short,2023-01-27 16:00,22932.20,164.54288,1317.99,0.03,421813.55,0.25,1347.61,0.04,0,0
69,空頭出場,Trailing Stop,2023-01-26 06:30,22979.77,171.28791,3751.21,0.1,420495.56,0.73,3782.04,0.1,0,0
69,空頭進場,Short,2023-01-26 06:30,23001.67,171.28791,3751.21,0.1,420495.56,0.73,3782.04,0.1,0,0
68,空頭出場,Trailing Stop,2023-01-24 13:45,22816.93,213.0068,2153.50,0.04,416744.36,0.42,2183.32,0.04,0,0
68,空頭進場,Short,2023-01-24 13:45,22827.04,213.0068,2153.50,0.04,416744.36,0.42,2183.32,0.04,0,0
67,空頭出場,Trailing Stop,2023-01-24 09:15,22887.00,233.30787,7829.81,0.15,414590.86,1.55,7860.14,0.15,0,0
67,空頭進場,Short,2023-01-24 09:15,22920.56,233.30787,7829.81,0.15,414590.86,1.55,7860.14,0.15,0,0
66,空頭出場,Trailing Stop,2023-01-23 19:45,22654.26,111.49437,10295.39,0.41,406761.05,2.07,10324.38,0.41,5617.09,0.22
66,空頭進場,Short,2023-01-23 19:45,22746.60,111.49437,10295.39,0.41,406761.05,2.07,10324.38,0.41,5617.09,0.22
65,多頭出場,Trailing Stop,2023-01-23 18:00,23126.78,127.48642,7848.06,0.27,396465.65,1.61,7876.11,0.27,0,0
65,多頭進場,Long,2023-01-23 18:00,23065.22,127.48642,7848.06,0.27,396465.65,1.61,7876.11,0.27,0,0
64,空頭出場,Trailing Stop,2023-01-23 15:00,22586.93,114.32198,4662.05,0.18,388617.59,0.96,4690.63,0.18,0,0
64,空頭進場,Short,2023-01-23 15:00,22627.71,114.32198,4662.05,0.18,388617.59,0.96,4690.63,0.18,0,0
63,空頭出場,Trailing Stop,2023-01-22 15:30,22744.30,145.61624,4969.88,0.15,383955.54,1.04,4997.55,0.15,0,0
63,空頭進場,Short,2023-01-22 15:30,22778.43,145.61624,4969.88,0.15,383955.54,1.04,4997.55,0.15,0,0
62,多頭出場,Trailing Stop,2023-01-20 14:45,21161.02,248.57234,4852.13,0.09,378985.66,1.02,4879.48,0.09,0,0
62,多頭進場,Long,2023-01-20 14:45,21141.50,248.57234,4852.13,0.09,378985.66,1.02,4879.48,0.09,0,0
61,空頭出場,Trailing Stop,2023-01-18 15:45,20842.20,121.63648,54348.40,2.1,374133.53,12.95,54372.72,2.1,3756.13,0.15
61,空頭進場,Short,2023-01-18 15:45,21289.01,121.63648,54348.40,2.1,374133.53,12.95,54372.72,2.1,3756.13,0.15
60,空頭出場,Trailing Stop,2023-01-17 14:45,21112.20,119.18089,4606.34,0.18,319785.13,1.11,4630.18,0.18,0,0
60,空頭進場,Short,2023-01-17 14:45,21150.85,119.18089,4606.34,0.18,319785.13,1.11,4630.18,0.18,0,0
59,多頭出場,Trailing Stop,2023-01-17 14:15,21647.32,161.24694,41606.55,1.21,315178.79,11.14,41627.51,1.21,20225.20,0.59
59,多頭進場,Long,2023-01-17 14:15,21389.29,161.24694,41606.55,1.21,315178.79,11.14,41627.51,1.21,20225.20,0.59
58,多頭出場,Trailing Stop,2023-01-17 00:15,21291.33,110.43794,2459.45,0.1,273572.24,0.66,2481.54,0.11,0,0
58,多頭進場,Long,2023-01-17 00:15,21269.06,110.43794,2459.45,0.1,273572.24,0.66,2481.54,0.11,0,0
57,多頭出場,Trailing Stop,2023-01-16 19:00,21414.23,108.11204,14299.98,0.62,271112.79,4.01,14320.52,0.62,3455.26,0.15
57,多頭進場,Long,2023-01-16 19:00,21281.96,108.11204,14299.98,0.62,271112.79,4.01,14320.52,0.62,3455.26,0.15
56,空頭出場,Trailing Stop,2023-01-16 08:15,20745.20,94.69763,5000.03,0.25,256812.81,1.42,5020.87,0.25,0,0
56,空頭進場,Short,2023-01-16 08:15,20798.00,94.69763,5000.03,0.25,256812.81,1.42,5020.87,0.25,0,0
55,多頭出場,Trailing Stop,2023-01-16 02:30,21370.82,85.62921,2291.44,0.13,251812.77,0.66,2311.99,0.13,0,0
55,多頭進場,Long,2023-01-16 02:30,21344.06,85.62921,2291.44,0.13,251812.77,0.66,2311.99,0.13,0,0
54,多頭出場,Trailing Stop,2023-01-16 01:15,21321.81,101.5029,13207.56,0.61,249521.34,3.93,13226.84,0.61,0,0
54,多頭進場,Long,2023-01-16 01:15,21191.69,101.5029,13207.56,0.61,249521.34,3.93,13226.84,0.61,0,0
53,空頭出場,Trailing Stop,2023-01-15 18:15,20762.18,109.28573,1483.01,0.07,236313.78,0.44,1502.68,0.07,0,0
53,空頭進場,Short,2023-01-15 18:15,20775.75,109.28573,1483.01,0.07,236313.78,0.44,1502.68,0.07,0,0
52,多頭出場,Trailing Stop,2023-01-13 15:15,19293.01,115.54031,18551.15,0.84,234830.77,5.87,18569.64,0.84,6317.74,0.29
52,多頭進場,Long,2023-01-13 15:15,19132.45,115.54031,18551.15,0.84,234830.77,5.87,18569.64,0.84,6317.74,0.29
51,多頭出場,Trailing Stop,2023-01-12 18:45,18829.70,61.00587,4340.57,0.38,216279.62,1.39,4358.87,0.38,727.80,0.06
51,多頭進場,Long,2023-01-12 18:45,18758.55,61.00587,4340.57,0.38,216279.62,1.39,4358.87,0.38,727.80,0.06
50,多頭出場,Trailing Stop,2023-01-12 17:45,18848.23,69.36148,13438.79,1.04,211939.05,4.5,13456.13,1.04,134.56,0.01
50,多頭進場,Long,2023-01-12 17:45,18654.48,69.36148,13438.79,1.04,211939.05,4.5,13456.13,1.04,134.56,0.01
49,空頭出場,Trailing Stop,2023-01-12 14:45,17925.31,79.73711,4711.67,0.33,198500.26,1.6,4729.21,0.33,0,0
49,空頭進場,Short,2023-01-12 14:45,17984.40,79.73711,4711.67,0.33,198500.26,1.6,4729.21,0.33,0,0
48,多頭出場,Trailing Stop,2023-01-12 14:00,18356.39,88.09252,6296.85,0.39,193788.60,2.19,6313.59,0.39,4449.55,0.28
48,多頭進場,Long,2023-01-12 14:00,18284.91,88.09252,6296.85,0.39,193788.60,2.19,6313.59,0.39,4449.55,0.28
47,多頭出場,Trailing Stop,2023-01-11 18:15,17530.54,221.97262,3043.24,0.08,187491.75,1.07,3058.78,0.08,0,0
47,多頭進場,Long,2023-01-11 18:15,17516.83,221.97262,3043.24,0.08,187491.75,1.07,3058.78,0.08,0,0
46,多頭出場,Trailing Stop,2023-01-10 18:30,17443.88,220.45913,14477.55,0.38,184448.50,5.36,14492.98,0.38,240.30,0.01
46,多頭進場,Long,2023-01-10 18:30,17378.21,220.45913,14477.55,0.38,184448.50,5.36,14492.98,0.38,240.30,0.01
45,多頭出場,Trailing Stop,2023-01-10 15:15,17374.93,218.04047,7033.99,0.19,169970.95,2.68,7049.25,0.19,3678.34,0.1
45,多頭進場,Long,2023-01-10 15:15,17342.67,218.04047,7033.99,0.19,169970.95,2.68,7049.25,0.19,3678.34,0.1
44,空頭出場,Trailing Stop,2023-01-09 20:15,17234.96,192.04712,1152.28,0.03,162936.96,0.44,1167.65,0.04,0,0
44,空頭進場,Short,2023-01-09 20:15,17240.96,192.04712,1152.28,0.03,162936.96,0.44,1167.65,0.04,0,0
43,多頭出場,Trailing Stop,2023-01-09 00:45,17198.92,189.07032,8969.50,0.28,161784.68,3.55,8984.62,0.28,2456.02,0.08
43,多頭進場,Long,2023-01-09 00:45,17151.48,189.07032,8969.50,0.28,161784.68,3.55,8984.62,0.28,2456.02,0.08
42,多頭出場,Trailing Stop,2023-01-09 00:00,17186.38,208.34636,12198.68,0.34,152815.19,5.07,12211.18,0.34,2702.25,0.08
42,多頭進場,Long,2023-01-09 00:00,17127.83,208.34636,12198.68,0.34,152815.19,5.07,12211.18,0.34,2702.25,0.08
41,空頭出場,Trailing Stop,2023-01-08 16:30,16916.14,349.7057,5857.57,0.1,140616.51,2.5,5871.56,0.1,5616.27,0.09
41,空頭進場,Short,2023-01-08 16:30,16932.89,349.7057,5857.57,0.1,140616.51,2.5,5871.56,0.1,5616.27,0.09
40,多頭出場,Trailing Stop,2023-01-08 16:00,17022.06,479.65723,10374.99,0.13,134758.94,4.62,10384.58,0.13,0,0
40,多頭進場,Long,2023-01-08 16:00,17000.43,479.65723,10374.99,0.13,134758.94,4.62,10384.58,0.13,0,0
39,多頭出場,Trailing Stop,2023-01-06 16:00,16853.93,180.90483,2501.91,0.08,124383.95,1.13,2514.58,0.08,0,0
39,多頭進場,Long,2023-01-06 16:00,16840.10,180.90483,2501.91,0.08,124383.95,1.13,2514.58,0.08,0,0
38,空頭出場,Trailing Stop,2023-01-06 14:45,16720.06,196.91476,2024.28,0.06,121882.04,0.92,2036.10,0.06,0,0
38,空頭進場,Short,2023-01-06 14:45,16730.34,196.91476,2024.28,0.06,121882.04,0.92,2036.10,0.06,0,0
37,空頭出場,Trailing Stop,2023-01-04 19:30,16787.94,136.47594,3275.42,0.14,119857.75,1.51,3287.71,0.14,0,0
37,空頭進場,Short,2023-01-04 19:30,16811.94,136.47594,3275.42,0.14,119857.75,1.51,3287.71,0.14,0,0
36,多頭出場,Trailing Stop,2023-01-04 17:45,16939.94,196.92262,3489.47,0.1,116582.33,1.64,3501.28,0.11,0,0
36,多頭進場,Long,2023-01-04 17:45,16922.22,196.92262,3489.47,0.1,116582.33,1.64,3501.28,0.11,0,0
35,空頭出場,Trailing Stop,2023-01-04 15:15,16789.67,222.05615,626.20,0.02,113092.86,0.29,637.30,0.02,0,0
35,空頭進場,Short,2023-01-04 15:15,16792.49,222.05615,626.20,0.02,113092.86,0.29,637.30,0.02,0,0
34,多頭出場,Trailing Stop,2023-01-04 03:15,16854.65,208.98574,3864.15,0.11,112466.66,1.85,3874.60,0.11,0,0
34,多頭進場,Long,2023-01-04 03:15,16836.16,208.98574,3864.15,0.11,112466.66,1.85,3874.60,0.11,0,0
33,空頭出場,Trailing Stop,2023-01-03 15:00,16651.71,224.483,2327.89,0.06,108602.52,1.13,2339.11,0.06,0,0
33,空頭進場,Short,2023-01-03 15:00,16662.08,224.483,2327.89,0.06,108602.52,1.13,2339.11,0.06,0,0
32,多頭出場,Trailing Stop,2023-01-02 10:15,16744.38,209.85662,491.06,0.01,106274.63,0.24,501.56,0.01,0,0
32,多頭進場,Long,2023-01-02 10:15,16742.04,209.85662,491.06,0.01,106274.63,0.24,501.56,0.01,0,0
31,空頭出場,Trailing Stop,2023-01-02 01:15,16548.73,345.74557,6496.56,0.11,105783.56,3.26,6506.93,0.11,857.45,0.01
31,空頭進場,Short,2023-01-02 01:15,16567.52,345.74557,6496.56,0.11,105783.56,3.26,6506.93,0.11,857.45,0.01
30,多頭出場,Trailing Stop,2022-12-30 21:15,16612.58,176.98739,1067.23,0.04,99287.00,0.54,1077.85,0.04,0,0
30,多頭進場,Long,2022-12-30 21:15,16606.55,176.98739,1067.23,0.04,99287.00,0.54,1077.85,0.04,0,0
29,空頭出場,Trailing Stop,2022-12-28 15:30,16593.66,154.7151,9566.03,0.37,98219.77,5.07,9576.86,0.37,3187.13,0.12
29,空頭進場,Short,2022-12-28 15:30,16655.49,154.7151,9566.03,0.37,98219.77,5.07,9576.86,0.37,3187.13,0.12
28,多頭出場,Trailing Stop,2022-12-27 00:00,16972.79,255.11057,13622.90,0.32,88653.74,7.78,13633.11,0.32,0,0
28,多頭進場,Long,2022-12-27 00:00,16919.39,255.11057,13622.90,0.32,88653.74,7.78,13633.11,0.32,0,0
27,空頭出場,Trailing Stop,2022-12-25 19:15,16731.82,220.92618,6345.00,0.17,75030.83,3.76,6353.84,0.17,1170.91,0.03
27,空頭進場,Short,2022-12-25 19:15,16760.54,220.92618,6345.00,0.17,75030.83,3.76,6353.84,0.17,1170.91,0.03
26,多頭出場,Trailing Stop,2022-12-20 15:00,16999.90,91.7413,9224.59,0.59,68685.83,5.78,9233.76,0.6,137.61,0.01
26,多頭進場,Long,2022-12-20 15:00,16899.35,91.7413,9224.59,0.59,68685.83,5.78,9233.76,0.6,137.61,0.01
25,多頭出場,Trailing Stop,2022-12-20 02:45,16818.28,67.19958,2763.92,0.25,59461.24,1.76,2772.65,0.25,0,0
25,多頭進場,Long,2022-12-20 02:45,16777.15,67.19958,2763.92,0.25,59461.24,1.76,2772.65,0.25,0,0
24,空頭出場,Trailing Stop,2022-12-14 19:15,17829.69,35.04823,3580.53,0.57,56697.32,2.34,3589.64,0.57,932.28,0.15
24,空頭進場,Short,2022-12-14 19:15,17931.85,35.04823,3580.53,0.57,56697.32,2.34,3589.64,0.57,932.28,0.15
23,多頭出場,Trailing Stop,2022-12-13 10:00,17476.97,90.91388,4468.42,0.28,53116.80,3.01,4476.60,0.28,0,0
23,多頭進場,Long,2022-12-13 10:00,17427.82,90.91388,4468.42,0.28,53116.80,3.01,4476.60,0.28,0,0
22,多頭出場,Trailing Stop,2022-12-11 19:15,17251.83,230.35543,2462.50,0.06,48648.38,1.68,2469.41,0.06,2068.59,0.05
22,多頭進場,Long,2022-12-11 19:15,17241.14,230.35543,2462.50,0.06,48648.38,1.68,2469.41,0.06,2068.59,0.05
21,多頭出場,Trailing Stop,2022-12-05 08:30,17385.91,91.4144,2972.80,0.19,46185.88,2.08,2981.02,0.19,1224.04,0.08
21,多頭進場,Long,2022-12-05 08:30,17353.39,91.4144,2972.80,0.19,46185.88,2.08,2981.02,0.19,1224.04,0.08
20,多頭出場,Trailing Stop,2022-12-05 04:45,17424.15,78.86982,11757.91,0.86,43213.08,8.94,11765.80,0.86,2142.89,0.16
20,多頭進場,Long,2022-12-05 04:45,17275.07,78.86982,11757.91,0.86,43213.08,8.94,11765.80,0.86,2142.89,0.16
19,多頭出場,Trailing Stop,2022-12-05 00:45,17268.29,81.79478,1448.59,0.1,31455.17,1.11,1455.95,0.1,0,0
19,多頭進場,Long,2022-12-05 00:45,17250.58,81.79478,1448.59,0.1,31455.17,1.11,1455.95,0.1,0,0
18,多頭出場,Trailing Stop,2022-12-04 15:15,17051.41,133.57087,2563.22,0.11,30006.59,2.01,2569.90,0.11,0,0
18,多頭進場,Long,2022-12-04 15:15,17032.22,133.57087,2563.22,0.11,30006.59,2.01,2569.90,0.11,0,0
