time,open,high,low,close,PMA12,PMA144,PMA169,PMA288,PMA338,PMA576,PMA676,ATR Short Stop Loss,ATR Long Stop Loss,MHULL,SHULL,MACD,Signal Line,Histogram,Cross,DPO,Midline,Upper Band,Lower Band,Zero Line,Buy Arrow,Sell Arrow,Shapes,Shapes
1729407600,68400.01,68433.5,68364.1,68420.06,68274.33969422153,68209.40153650567,68176.72014047377,NaN,NaN,67012.64185893016,66711.4011942063,68528.39249249524,68269.20750750476,68201.62823047652,68189.18145118705,24.223706617354765,0.054409031861319415,24.169297585493446,NaN,208.1648076919373,59.288480768841694,104.90182727272105,13.675134264962338,0,NaN,NaN,NaN,NaN
1729408500,68420.06,68425,68389.99,68416.01,68296.13512587975,68212.25130841593,68179.53531529172,NaN,NaN,67017.5062199044,66716.43696615842,68516.86552874559,68298.12447125441,68214.93401947193,68192.64851946334,33.730692912926315,4.209690107344715,29.521002805581603,NaN,215.19538461499906,79.6225576919198,136.43453715525658,22.810578228583026,0,NaN,NaN,NaN,NaN
1729409400,68416.02,68429.6,68370,68371.76,68307.76972189825,68214.45142829984,68181.79678217064,NaN,NaN,67022.20034045933,66721.32713760257,68521.28941954949,68278.31058045052,68230.31425333265,68201.62823047652,37.26487655859091,9.05313797627524,28.211738582315675,NaN,195.69480769190704,94.63284615345765,156.85457165597356,32.41112065094174,0,NaN,NaN,NaN,NaN
1729410300,68371.76,68381.75,68370.02,68378,68318.57438006774,68216.70727066812,68184.10505532158,NaN,NaN,67026.89981934855,66726.22129672338,68468.14696101022,68283.62303898978,68247.07265197896,68214.93401947193,40.106930679176,14.216044120136454,25.89088655903955,NaN,170.4863461534551,107.60521153807349,170.42523314677854,44.78518992936844,0,NaN,NaN,NaN,NaN
1729411200,68378.01,68416.6,68378,68386.01,68328.94909082656,68219.04248072788,68186.4804076119,NaN,NaN,67031.61077318096,66731.1246606917,68500.96146379522,68293.63853620479,68264.55691505187,68230.31425333265,42.51552657788852,19.623671571145273,22.89185500674325,NaN,178.6488461534609,123.69936538422772,183.5857354896421,63.812995278813325,0,NaN,NaN,NaN,NaN
1729412100,68386.01,68500,68386,68484.01,68352.80461531477,68222.69720513163,68189.98075575764,NaN,NaN,67036.64508592557,66736.30305164977,68590.54993066698,68295.45006933302,68284.6612459802,68247.07265197896,51.73575952896499,26.0123090401806,25.72345048878439,NaN,220.97403846116504,142.35123076884483,201.16951298203082,83.53294855565885,0,NaN,NaN,NaN,NaN
1729413000,68484.01,68484.02,68399.9,68399.9,68360.0500591125,68225.14138161257,68192.4503939252,NaN,NaN,67041.37040625165,66741.21766597281,68577.11493561935,68306.80506438065,68303.79771135675,68264.55691505187,51.66037782935018,32.14443775509588,19.515940074254303,NaN,210.3321153842262,160.5892884611516,212.59786767856053,108.58070924374266,0,NaN,NaN,NaN,NaN
1729413900,68399.91,68399.91,68355.01,68394,68365.27312694135,68227.47046600412,68194.82156576138,NaN,NaN,67046.05889704454,66746.1003316568,68491.16601164654,68263.75398835346,68321.64872021231,68284.6612459802,50.541940568058635,38.1227153145236,12.419225253535032,NaN,137.58653846116795,169.74861538422994,212.69743222699464,126.79979854146524,0,NaN,NaN,NaN,NaN
1729414800,68393.99,68400,68355,68390,68369.07726125806,68229.71225267992,68197.11778263477,NaN,NaN,67050.71727175149,66750.95675608322,68489.55915367178,68265.44084632822,68338.1663751632,68303.79771135675,48.77060720871668,42.283379831225226,6.4872273774914575,NaN,118.3728846150043,177.55630769192356,207.58963754853468,147.52297783531245,0,NaN,118.3728846150043,NaN,147.52297783531245
1729415700,68390,68400,68378.84,68398,68373.5269133722,68232.03346298779,68199.48110283907,NaN,NaN,67055.38722921509,66755.82246729125,68485.4292141238,68293.4107858762,68353.59634439634,68321.64872021231,47.4651966598467,44.86576761372433,2.599429046122367,NaN,113.9586538457661,176.9414423073089,207.7536554467873,146.12922916783052,0,NaN,NaN,NaN,NaN
1729416600,68398,68445.99,68394.01,68432,68382.52277285341,68234.791622119,68202.21661927625,NaN,NaN,67060.15885060429,66760.77424729925,68530.88641311496,68309.11358688504,68368.69445311962,68338.1663751632,48.61377589752374,46.519443500901815,2.0943323966219225,NaN,132.12692307654652,169.3376538457698,200.6191106667292,138.05619702481042,0,NaN,NaN,NaN,NaN
1729417500,68432,68445.99,68419.91,68434.2,68390.47311549135,68237.54208250355,68204.94583552006,NaN,NaN,67064.92155822784,66765.71789797193,68527.61666932104,68338.28333067897,68383.26979663127,68353.59634439634,49.135155347015825,47.838363366282366,1.2967919807334596,NaN,136.6780769226898,161.48592307653888,191.02829271302213,131.94355344005564,0,NaN,NaN,NaN,NaN
1729418400,68434.2,68458.3,68434.19,68452,68399.93879003114,68240.50012274488,68207.85235510218,NaN,NaN,67069.72945577298,66770.69952899712,68536.67940722668,68355.81059277333,68397.53487887375,68368.69445311962,50.403641749348026,48.982442374079255,1.4211993752687704,NaN,134.52153846115107,155.3685961534633,184.01190006639828,126.72529224052833,0,NaN,NaN,NaN,NaN
1729419300,68452,68453.99,68420.6,68420.6,68403.11743771865,68242.98425898288,68210.35526857157,NaN,NaN,67074.41184934048,66775.57368105327,68530.34837813905,68344.24162186096,68410.65983749913,68383.26979663127,48.31822634662967,49.62718679282827,-1.308960446198597,49.62718679282827,110.5894230765407,149.37890384577184,179.56469760070968,119.19311009083403,0,NaN,NaN,NaN,NaN
1729420200,68420.6,68440.67,68393.53,68393.53,68401.6424473004,68245.06075196242,68212.51026541191,NaN,NaN,67078.98418261833,66780.35346338399,68516.62492255769,68317.5750774423,68421.81043180959,68397.53487887375,43.97428862260131,48.76480113656564,-4.79051251396433,NaN,71.32346153807885,138.64636538423366,172.8890472815286,104.40368348693872,0,NaN,NaN,NaN,NaN
1729421100,68393.54,68404,68376.04,68376.05,68397.70514771572,68246.86750021121,68214.43426228942,NaN,NaN,67083.4800779992,66785.06748564873,68477.52528523214,68302.51471476785,68430.58354192434,68410.65983749913,38.67537116220046,47.32202261799345,-8.646651455792984,NaN,33.209615384213976,119.86992307653854,154.86458267501058,84.8752634780665,0,NaN,NaN,NaN,NaN
1729422000,68376.05,68400,68374.01,68393.94,68397.125894221,68248.8960864152,68216.54609449778,NaN,NaN,67088.02240008586,66789.82043251535,68471.05812200127,68302.95187799873,68437.61405239467,68421.81043180959,35.510175189963775,45.651826464871796,-10.141651274908021,NaN,17.483076922682812,100.5850192303842,134.25672105478804,66.91331740598035,0,NaN,NaN,NaN,NaN
1729422900,68393.93,68435.23,68393.93,68435.23,68402.98806434084,68251.4662093612,68219.11884632723,NaN,NaN,67092.69209713928,66794.68131750054,68505.63754185832,68323.52245814167,68444.19833512847,68430.58354192434,35.919435608404456,44.22391850928155,-8.304482900877098,NaN,31.519615384211647,89.97832692268858,125.74760143549085,54.20905240988632,0,NaN,NaN,NaN,NaN
1729423800,68435.22,68442.69,68402,68442.69,68409.09605444226,68254.10377888725,68221.74909519397,NaN,NaN,67097.37146595336,66799.54988081663,68512.42807458274,68332.26192541726,68450.5928333591,68437.61405239467,36.42584265297046,42.99732361962864,-6.571480966658179,NaN,31.662692307290854,81.30730769191723,118.68868247765008,43.925932906184386,0,NaN,NaN,NaN,NaN
1729424700,68442.69,68443.4,68410.26,68420.01,68410.7751229896,68256.39214055777,68224.08157642698,NaN,NaN,67101.95600159996,66804.33705989842,68511.70749782682,68341.95250217317,68456.19105384627,68444.19833512847,34.59826022174093,41.44004410009721,-6.841783878356281,NaN,19.944615384214558,71.90590384576208,110.8103141746056,33.001493516918565,0,NaN,NaN,NaN,NaN
1729425600,68420.01,68438.69,68420,68422.96,68412.64971945273,68258.68962827421,68226.42132258666,NaN,NaN,67106.53487161174,66809.11881156785,68504.1208908392,68354.5691091608,68461.28605069402,68450.5928333591,33.00743911213067,39.64807562955442,-6.640636517423751,NaN,13.778846153465565,60.07109615345398,97.59512562369268,22.547066683215277,0,NaN,NaN,NaN,NaN
1729426500,68422.95,68422.96,68386,68392.01,68409.47437799847,68260.52852995318,68228.36942467387,NaN,NaN,67110.9905912942,66813.79500414815,68487.67725577926,68321.28274422075,68464.97049032847,68456.19105384627,28.91597027568787,37.26055657692551,-8.34458630123764,NaN,-5.6036538465559715,45.8429230765294,80.17863882695464,11.507207326104165,0,NaN,NaN,NaN,NaN
1729427400,68392.01,68408.2,68350.2,68404,68408.6321659987,68262.50744678141,68230.43566673654,NaN,NaN,67115.47242633304,66818.49280324964,68474.50888036644,68283.89111963355,68467.54771916443,68461.28605069402,26.33734403316339,34.818236319873705,-8.480892286710315,NaN,-22.255192308090045,30.165249999605294,58.71586040322694,1.6146395959836504,0,NaN,NaN,NaN,NaN
1729428300,68404,68404.01,68259.9,68268.36,68387.05183276813,68262.58817165339,68230.88183536317,NaN,NaN,67119.46857043587,66822.77601505688,68481.0228889117,68182.88711108829,68465.2503908816,68464.97049032847,13.196627244484262,31.398496166749585,-18.201868922265323,NaN,-77.6069230773137,11.345615384219855,41.64178371419777,-18.950552945758062,0,NaN,NaN,NaN,NaN
1729429200,68268.37,68333,68268.36,68272.13,68369.3715508038,68262.71978307886,68231.3671078883,NaN,NaN,67123.463930677,66827.0577107288,68411.43768256086,68189.92231743914,68458.79506490071,68467.54771916443,3.0515456893044757,27.44029333642781,-24.388747647123335,NaN,-128.12673076962528,-8.599403846550558,32.363942702748524,-49.56275039584964,0,NaN,NaN,NaN,NaN
1729430100,68272.13,68294.63,68198.22,68274.02,68354.70208144937,68262.87564813984,68231.86890661903,NaN,NaN,67127.45199330896,66831.33234083003,68377.79463380652,68115.05536619348,68449.00506048581,68465.2503908816,-4.780886249238392,22.963508732072015,-27.744394981310407,NaN,-153.19903846192756,-27.24026923116471,24.546941778246406,-79.02748024057583,0,NaN,NaN,NaN,NaN
1729431000,68274.02,68464.78,68274.01,68407.99,68362.90022276486,68264.87722540688,68233.94091948234,NaN,NaN,67131.89059991794,66835.99011825742,68562.44394567749,68176.34605432251,68440.21636951144,68458.79506490071,-0.17585843756387476,18.9529205047422,-19.128778942306074,NaN,-56.759230769617716,-34.66450000039477,16.07399804662044,-85.40299804740997,0,NaN,NaN,NaN,NaN
1729431900,68407.99,68486,68407.99,68451.85,68376.58480387797,68267.45616022884,68236.50455572372,NaN,NaN,67136.46584913833,66840.76370727291,68585.04616384338,68308.94383615663,68433.80915322443,68449.00506048581,6.9328768386913,15.675924303155625,-8.743047464464325,NaN,23.55923076882027,-35.4605384619339,14.645431593007523,-85.56650851687533,0,23.55923076882027,NaN,14.645431593007523,NaN
1729432800,68451.85,68666,68451.84,68596.3,68410.38714174289,68271.99193732913,68240.73744330344,NaN,NaN,67141.52593285016,66845.94992970342,68780.91715214027,68336.92284785972,68433.64443026354,68440.21636951144,23.94646855838073,14.492391896115603,9.454076662265127,14.492391896115603,124.96596153806604,-26.130211538856383,35.624833579794554,-87.88525665750733,0,NaN,NaN,NaN,NaN
1729433700,68596.3,68765,68595.1,68656.01,68448.17527378244,68277.28873819356,68245.62300279399,NaN,NaN,67146.77544434808,66851.29722680917,68889.91235555883,68470.18764444118,68440.44208991273,68433.80915322443,41.76650231530948,15.46562114091325,26.30088117439623,NaN,236.80999999960477,-4.443673077317362,83.88315387841652,-92.77050003305123,0,NaN,NaN,NaN,NaN
1729434600,68656,68772.7,68650,68707.99,68488.14677012361,68283.22944525296,68251.06261452583,NaN,NaN,67152.18693327582,66856.78228670043,68901.8364730189,68520.86352698109,68454.41767454306,68433.64443026354,59.39864839478105,18.852585376368047,40.546063018413,NaN,286.79788461499265,22.858230768835348,135.69399483246792,-89.97753329479721,0,NaN,NaN,NaN,NaN
1729435500,68707.99,68708,68599.97,68637.99,68511.19957471998,68288.12269428396,68255.61470141375,NaN,NaN,67157.33703056083,66862.04434789186,68839.48708208899,68468.48291791101,68471.76783920843,68440.44208991273,66.95205460069701,23.365330994982894,43.58672360571411,NaN,264.96365384577075,49.91496153806802,176.25934892884013,-76.42942585270407,0,NaN,NaN,NaN,NaN
1729436400,68638,68687.99,68505,68535.86,68514.99348630152,68291.53976056969,68258.91170492653,NaN,NaN,67162.1152730892,66866.98915040916,68829.69121908264,68363.29878091736,68488.24591242356,68454.41767454306,63.9598565614433,29.005689807978342,34.95416675346496,NaN,207.4134615380608,72.8818269226831,202.80312146255878,-57.03946761719257,0,NaN,NaN,NaN,NaN
1729437300,68535.85,68535.86,68366,68479.99,68509.60833456283,68294.139074217,68261.51262604505,NaN,NaN,67166.68329640606,66871.754293244,68685.63898914817,68216.22101085183,68501.51472463582,68471.76783920843,56.42978850720101,34.93660567663351,21.4931828305675,NaN,101.40269230729609,90.78278846114408,214.3834324733928,-32.81785555110463,0,NaN,NaN,NaN,NaN
1729438200,68479.99,68569.69,68460.06,68555.49,68516.66705232239,68297.74391457264,68264.9711833857,NaN,NaN,67171.49718446011,66876.72840168346,68720.51656135186,68309.23343864814,68513.43813798702,68488.24591242356,55.90988004865358,41.68002415417706,14.229855894476515,NaN,136.2563461534446,117.22109615345107,226.28595412904167,8.156238177860473,0,NaN,NaN,NaN,NaN
1729439100,68555.48,68629,68555.48,68625.99,68533.48596734971,68302.27144678542,68269.21846358116,NaN,NaN,67176.53875401137,66881.89608735057,68776.93037839816,68407.54962160184,68525.53867807325,68501.51472463582,60.489326355513185,48.420600242296736,12.06872611321645,NaN,199.58326923036657,152.4993269226805,235.28002260211179,69.71863124324922,0,NaN,NaN,NaN,NaN
1729440000,68625.99,68660,68540,68564,68538.1804339113,68305.88149579529,68272.68648165667,NaN,NaN,67181.3479784342,66886.86537512796,68810.22106565544,68389.77893434456,68535.99428504435,68513.43813798702,58.44280336111842,54.14392541145531,4.298877949663115,NaN,185.04692307653022,176.67994230729528,237.8659466350497,115.49393797954085,0,NaN,NaN,NaN,NaN
1729440900,68564,68620.39,68526.44,68583.72,68545.18652100187,68309.7137510257,68276.34569951953,NaN,NaN,67186.20888665454,66891.87823960322,68769.94706096576,68376.88293903424,68545.73256310556,68525.53867807325,57.74649271466478,57.899483651042424,-0.15299093637764116,57.899483651042424,139.48749999962456,188.2727692303757,235.66162897745997,140.88390948329143,0,NaN,139.48749999962456,NaN,140.88390948329143
1729441800,68583.72,68618.77,68564,68565.72,68548.34551777081,68313.24487170122,68279.7501030546,NaN,NaN,67190.99055429178,66896.82311924988,68763.51262803964,68419.25737196037,68554.79367607196,68535.99428504435,55.10697306043585,59.38175817827869,-4.274785117842839,NaN,130.99192307652265,188.87536538422137,235.76849505016835,141.98223571827438,0,NaN,NaN,NaN,NaN
1729442700,68565.71,68565.72,68505.46,68505.47,68541.74928426761,68315.8962527812,68282.40563125396,NaN,NaN,67195.54680886962,66901.57539954751,68706.58029746538,68364.59970253463,68561.87476521166,68545.73256310556,47.60470583208371,58.07132011575676,-10.466614283673053,NaN,71.01999999961117,172.296365384222,224.87916908180011,119.71356168664391,0,NaN,NaN,NaN,NaN
1729443600,68505.47,68556,68505.46,68552,68543.3263174572,68319.15285619111,68285.57732970979,NaN,NaN,67200.24855303299,66906.45109999197,68692.21384764642,68369.24615235359,68568.45018665398,68554.79367607196,44.89615223911824,55.620664297803565,-10.724512058685328,NaN,61.00788461499906,149.71736538422266,198.62791481261436,100.80681595583096,0,NaN,NaN,NaN,NaN
1729444500,68552.01,68552.01,68491.04,68513.99,68538.8130378484,68321.84026507124,68288.26453759556,NaN,NaN,67204.80224955628,66911.2001070821,68685.02678710024,68358.02321289974,68573.24537592767,68561.87476521166,39.230292276100954,52.872934932765524,-13.64264265666457,NaN,50.05115384575038,128.2261153842206,171.61214984643343,84.84008092200779,0,NaN,NaN,NaN,NaN
1729445400,68513.99,68514,68422,68456.03,68526.07718587173,68323.69115796681,68290.23824891797,NaN,NaN,67209.13926082298,66915.76385861213,68647.3727308788,68288.6272691212,68574.8956863877,68568.45018665398,29.72056960107875,49.90524394319638,-20.18467434211763,NaN,-16.312884615763323,105.8534807688382,155.83090045130882,55.87606108636756,0,NaN,NaN,NaN,NaN
1729446300,68456.02,68608,68456.02,68562,68531.6037726607,68326.97817647761,68293.43544598953,NaN,NaN,67213.8285528132,66920.62718547,68748.12967867317,68315.89032132683,68576.94962191644,68573.24537592767,30.384683521202533,47.06911099570183,-16.684427474499294,NaN,7.428269230382284,96.45603846114682,151.77291169153085,41.13916523076277,0,NaN,NaN,NaN,NaN
1729447200,68562.01,68653.5,68562,68606.07,68543.06011532829,68330.82771887102,68297.11349956613,NaN,NaN,67218.65434639096,66925.60633706389,68793.42398733937,68422.07601266063,68580.5272642067,68574.8956863877,34.07429205098015,44.13410718408704,-10.059815133106895,NaN,60.646153845766094,88.89501923037896,143.704310691136,34.08572776962195,0,NaN,NaN,NaN,NaN
1729448100,68606.06,68650,68606.06,68645.27,68558.7847129701,68335.16485378315,68301.20945839476,NaN,NaN,67223.59928799793,66930.68658422175,68784.63727395798,68471.42272604202,68586.51613099533,68576.94962191644,39.70376549111097,42.05199186519732,-2.3482263740863516,NaN,66.72923076883308,75.60961538422562,121.85267888965039,29.36655187880085,0,NaN,NaN,NaN,NaN
1729449000,68645.26,68647.92,68632.48,68644.16,68571.91937251316,68339.42685579993,68305.24417064895,NaN,NaN,67228.52324193901,66935.74854409111,68774.59461153242,68505.80538846758,68594.48143081323,68580.5272642067,43.57331003261788,40.477193789414336,3.0961162432035465,40.477193789414336,68.46057692267641,63.95098076884024,99.84252739431906,28.059434143361408,0,NaN,NaN,NaN,NaN
1729449900,68644.16,68649.98,68600,68604,68576.85485366499,68343.07614054752,68308.7589451119,NaN,NaN,67233.29092567578,66940.67690880576,68772.96142499438,68477.01857500561,68602.70366923486,68586.51613099533,42.904795812632074,39.12139631743614,3.783399495195937,NaN,43.51942307653371,54.354173076531154,84.20057385964915,24.507772293413154,0,NaN,NaN,NaN,NaN
1729450800,68604.01,68604.01,68553.95,68591.99,68579.18333771653,68346.50943516065,68312.0910751694,NaN,NaN,67238.0004545296,66945.55523403824,68723.57060892336,68434.38939107663,68610.62455203393,68594.48143081323,40.93402489027358,38.3802095461239,2.553815344149676,NaN,8.569423076522071,42.11192307653109,65.63116269320751,18.592683459854673,0,NaN,NaN,NaN,NaN
1729451700,68591.99,68592,68510.19,68512.01,68568.84897806784,68348.79220157223,68314.44306252035,NaN,NaN,67242.41643215688,66950.18286997905,68711.7859225717,68390.4040774283,68615.7646918161,68602.70366923486,32.54331804352114,37.00767241327978,-4.464354369758638,37.00767241327978,-14.788653846553643,33.53105769191461,59.216823228605264,7.845292155223955,0,NaN,NaN,NaN,NaN
1729452600,68512.01,68525,68495.99,68511.98,68560.09990451894,68351.04306775743,68316.7670264907,NaN,NaN,67246.81699911648,66954.79674628635,68639.33799953085,68381.65200046916,68617.98925051535,68610.62455203393,25.596145237170276,35.492767186731925,-9.896621949561649,NaN,-41.54019230809354,23.27624999960535,53.356497991488894,-6.803997992278195,0,NaN,NaN,NaN,NaN
1729453500,68511.98,68534,68508.29,68508.29,68552.12914997757,68353.21199096077,68319.02023794375,NaN,NaN,67251.18952251642,66959.3860912013,68642.92564242151,68399.36435757848,68617.29581376692,68615.7646918161,19.56715064260061,34.3646095246788,-14.797458882078189,NaN,-31.945769231184386,15.076557691911876,46.87397595780598,-16.720860573982225,0,NaN,NaN,NaN,NaN
1729454400,68508.3,68540.97,68461.93,68528.31,68548.46466536564,68355.62713591303,68321.48247043854,NaN,NaN,67255.61628327027,66964.02102150794,68650.58381081998,68352.31618918001,68614.52443845771,68617.98925051535,16.217628944374155,32.79049234947565,-16.572863405101494,NaN,-40.41096153885883,12.666749999602326,46.450585639020176,-21.117085639815528,0,NaN,NaN,NaN,NaN
1729455300,68528.31,68643.97,68513,68643.97,68563.15779377092,68359.60427886595,68325.27644137456,NaN,NaN,67260.42860117921,66968.98394315784,68759.78675290426,68397.18324709575,68613.1387544235,68617.29581376692,22.634982269752072,31.519457929339197,-8.884475659587125,NaN,19.4832692303753,13.872249999601626,47.66033919365132,-19.91583919444806,0,NaN,NaN,NaN,NaN
1729456200,68643.97,68749,68643.96,68700,68584.2104408831,68364.2993922609,68329.68495382898,NaN,NaN,67265.41845004862,66974.09772766846,68867.7984134111,68525.1615865889,68614.61657514774,68614.52443845771,31.874504307939787,30.64954002009795,1.2249642878418356,30.64954002009795,113.07807692266942,19.11544230729196,59.28877378905328,-21.057889174469356,0,113.07807692266942,NaN,59.28877378905328,NaN
1729457100,68700,68900,68700,68781.98,68614.63652690107,68370.06050409179,68335.00607201923,NaN,NaN,67270.67516252678,66979.43859110223,69031.74138388173,68568.25861611827,68620.72841661514,68613.1387544235,45.28991896111984,30.84027434548706,14.449644615632778,NaN,199.57115384575445,32.399634614984095,91.05094436152282,-26.25167513155464,0,NaN,NaN,NaN,NaN
1729458000,68781.98,68870,68713.41,68759.99,68636.99859968552,68375.43884196639,68340.00588293665,NaN,NaN,67275.83743232737,66984.6987134328,69009.10878503304,68574.30121496697,68630.20627894592,68614.61657514774,53.53025900038483,32.020881366348476,21.509377634036355,NaN,213.9557692303788,46.94915384575434,119.96202086171236,-26.063713170203684,0,NaN,NaN,NaN,NaN
1729458900,68760,68760,68706,68712.05,68648.54496896468,68380.081754491,68344.38287254916,NaN,NaN,67280.81563880111,66989.80167144333,68894.95815753068,68571.04184246932,68640.96862092009,68620.72841661514,55.552060922884266,33.64510759219411,21.906953330690158,NaN,171.92269230730017,59.789480768830984,138.6829736410079,-19.104012103345923,0,NaN,NaN,NaN,NaN
1729459800,68712.05,68737.21,68658,68712,68658.30728143165,68384.65993718767,68348.70777993093,NaN,NaN,67285.77641648291,66994.88940653508,68871.01507484993,68524.19492515008,68652.52978730331,68630.20627894592,56.499033244806924,36.30685372567031,20.192179519136616,NaN,147.410769230366,73.67361538421537,153.8251385751481,-6.477907806717354,0,NaN,NaN,NaN,NaN
1729460700,68712,68779.98,68692,68770,68675.49077659601,68389.9749725368,68353.66415899056,NaN,NaN,67290.9210389561,67000.13345555565,68913.65399807492,68558.32600192507,68665.80530790043,68640.96862092009,61.223880126708536,40.265490935619,20.958389191089537,NaN,183.06865384575212,93.45934615344595,173.70142654835507,13.217265758536826,0,NaN,NaN,NaN,NaN
1729461600,68770,69091.61,68600,68721.15,68682.51527250432,68394.54290395009,68357.98752182597,NaN,NaN,67295.87850502558,67005.21769940926,69268.40835535529,68423.20164464471,68678.46802251255,68652.52978730331,60.331109106817166,44.79481965386529,15.536289452951877,NaN,236.21903846114583,121.23526923036988,199.22872618386313,43.24181227687663,0,NaN,NaN,NaN,NaN
1729462500,68721.15,69158,68712,69122,68750.12830750365,68404.5767949301,68366.97590392214,NaN,NaN,67302.20821558009,67011.47111831795,69369.95561568705,68500.04438431295,68700.82667318593,68665.80530790043,90.92074880226573,53.09516630474213,37.825582497523605,NaN,356.7419230765372,160.10403846114204,244.744527397188,75.46354952509608,0,NaN,NaN,NaN,NaN
1729463400,69122,69199,69012,69176,68815.64702942617,68415.21711500002,68376.49383446423,NaN,NaN,67308.70316110668,67017.86559064197,69415.85164313798,68795.14835686202,68732.23358910534,68678.46802251255,118.15854914710508,63.70889595778135,54.449653189323726,NaN,533.0898076919111,217.45411538421905,324.1752844430082,110.73294632542991,0,NaN,NaN,NaN,NaN
1729464300,69176,69400,69122.27,69137.28,68865.12902489907,68425.17660306899,68385.44425994113,NaN,NaN,67315.04138238533,67024.12678535204,69631.11902577098,68891.15097422902,68769.7465133134,68700.82667318593,135.06339501104958,75.17432825812688,59.8890667529227,NaN,594.6630769226904,274.97209615345054,400.9487193697366,148.9954729371645,0,NaN,NaN,NaN,NaN
1729465200,69137.28,69196.16,68941.04,69108.73,68902.60609799152,68434.60492578529,68393.95350394183,NaN,NaN,67321.25867395419,67030.28514049132,69438.10480964449,68699.09519035551,68810.78230394934,68732.23358910534,144.49125550260942,86.19669898495906,58.29455651765036,NaN,470.9151923072932,310.75580769191293,436.57466053825203,184.93695484557387,0,NaN,NaN,NaN,NaN
1729466100,69108.73,69150,69057.98,69122.63,68936.45592906975,68444.09492680893,68402.52616860134,NaN,NaN,67327.50259536163,67036.46636607333,69384.5223232413,68823.4576767587,68853.95792011956,68769.7465133134,151.33996380223834,97.06444396294279,54.275519839295555,NaN,478.9501923072821,338.6937115380657,466.5615945693495,210.8258285067819,0,NaN,NaN,NaN,NaN
1729467000,69122.64,69123.99,68980,69019.9,68949.29347844364,68452.0370657495,68409.78939014721,NaN,NaN,67333.36879087164,67042.32584505096,69357.18822872407,68746.80177127593,68894.75731435098,68810.78230394934,146.78610319594736,107.2015597710609,39.58454342488646,NaN,423.3599999996077,359.63413461498857,484.2636637829061,235.00460544707101,0,NaN,NaN,NaN,NaN
1729467900,69019.9,69037.22,68923.32,69031.99,68962.01602022153,68460.03641656674,68417.10939732195,NaN,NaN,67339.25655936082,67048.20373029454,69265.9647838152,68694.5752161848,68932.47714984023,68853.95792011956,142.50993202923564,116.7583263026641,25.75160572657154,NaN,351.66923076882085,377.60878846114065,491.9535555846552,263.2640213376261,0,NaN,NaN,NaN,NaN
1729468800,69032,69117.59,68972.56,69117.59,68985.95047864899,68469.10612116582,68425.35034558875,NaN,NaN,67345.42062674605,67054.31713138672,69345.53479925697,68744.61520074302,68968.24283444993,68894.75731435098,144.36410069315752,125.9961285878251,18.367972105332427,NaN,382.35846153805323,401.1035576919094,497.70301264947346,304.5041027343453,0,NaN,NaN,NaN,NaN
1729469700,69117.59,69500,69117.58,69393.89,69048.71040501069,68481.86176087389,68436.7449297583,NaN,NaN,67352.52104051817,67061.22872036342,69752.63659931005,68864.94340068995,69009.38679306672,68932.47714984023,166.2126476441772,137.7607439808651,28.451903663312095,NaN,560.4036538457585,438.83705769191,522.5138112712732,355.16030411254684,0,NaN,NaN,NaN,NaN
1729470600,69393.89,69519.52,69232.25,69243.99,69078.75341962442,68492.373874517,68446.24193058467,NaN,NaN,67359.07725874861,67067.67705501523,69784.89005650219,68966.87994349781,69050.58943793376,68968.24283444993,169.47845909987518,146.48937845837725,22.989080641497935,NaN,571.8863461534493,472.4037884611404,541.5859401813608,403.2216367409199,0,NaN,NaN,NaN,NaN
1729471500,69243.99,69244,69059.9,69160,69091.25289352836,68501.58251073056,68454.6390843425,NaN,NaN,67365.31962526942,67073.85821585714,69510.14005246632,68793.75994753368,69089.10724288806,69009.38679306672,163.40570785748423,151.51684053730827,11.888867320175962,NaN,356.81846153805964,472.4114423072926,541.5854065111055,403.2374781034797,0,NaN,356.81846153805964,NaN,403.2374781034797
1729472400,69160,69287.59,69106,69279.79,69120.2586022163,68512.31640713428,68464.34674217377,NaN,NaN,67371.95557110904,67080.37500103924,69554.1761201473,68839.4138798527,69128.03781414485,69050.58943793376,166.34157844696892,154.99219425241043,11.349384194558496,NaN,342.0403846150002,453.3064999996015,526.8155606153838,379.7974393838192,0,NaN,NaN,NaN,NaN
1729473300,69279.79,69480,69228.73,69420,69166.3726634138,68524.83618082898,68475.5897216776,NaN,NaN,67379.05451193708,67087.28674401992,69754.46604013677,68954.26395986322,69170.53085554524,69089.10724288806,177.93097473849775,158.70771861195357,19.223256126544186,NaN,448.9546153842093,438.7356538457534,501.90279979667014,375.56850789483667,0,NaN,NaN,NaN,NaN
1729474200,69419.99,69452,69290.26,69317.99,69189.69840750398,68535.7762335072,68485.50031318728,NaN,NaN,67385.77525886278,67093.87670932562,69724.19060869844,69018.06939130156,69212.16413270458,69128.03781414485,176.84573280462064,161.5416929455516,15.304039859069036,NaN,442.35576923037297,435.8797115380614,498.4850907797378,373.27433229638496,0,NaN,NaN,NaN,NaN
