Date,KO_price,KO_zscore,PEP_price,PEP_zscore,Zscore_diff
2008-01-02,17.92,,45.41,,
2008-01-03,18.11,0.7071067811865476,45.71,0.7071067811865391,8.43769498715119e-15
2008-01-04,18.15,0.73240961289405,45.57,0.04441155916843959,0.6879980537256104
2008-01-07,18.57,1.39583976892981,46.64,1.4625719491043534,-0.0667321801745433
2008-01-08,18.65,1.1753437352811167,47.01,1.3243719645814214,-0.14902822930030468
2008-01-09,19.15,1.5995803981752066,47.49,1.3759085609329325,0.22367183724227413
2008-01-10,19.23,1.3435045303612627,47.99,1.4274493377402782,-0.08394480737901544
2008-01-11,18.71,0.3103688770797642,46.91,0.33710447587837944,-0.026735598798615257
2008-01-14,18.86,0.5782481361511493,46.39,-0.2016731698384585,0.7799213059896078
2008-01-15,18.66,0.13610995978049298,45.13,-1.3602012365948406,1.4963111963753335
2008-01-16,18.38,-0.48226796770397845,44.36,-1.7112553602847016,1.228987392580723
2008-01-17,18.2,-0.8471952982446638,43.49,-1.9185404365506102,1.0713451383059465
2008-01-18,17.82,-1.5179793508569295,43.1,-1.797727143168893,0.27974779231196356
2008-01-22,17.25,-2.136624270969382,41.88,-2.0436636461605477,-0.09296062480883416
2008-01-23,17.27,-1.7723793028739112,42.52,-1.4859326743890477,-0.28644662848486346
